,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
256,Adenine,2.18,3.22,134.047224,-1,92.03,40.0,494611.6145551989
257,Adenine,2.18,3.22,134.047224,-1,65.01,60.0,321874.93607302546
258,Adenine,2.18,3.22,134.047224,-1,64.01,80.0,111060.66147904347
259,Adenine,2.18,3.22,134.047224,-1,68.03,50.0,76328.20699855789
260,Adenosine,2.12,3.34,266.08948080000005,-1,134.05,30.0,80421.09982694416
261,Adenosine,2.12,3.34,266.08948080000005,-1,107.04,60.0,17228.713642636492
262,Adenosine,2.12,3.34,266.08948080000005,-1,173.49,70.0,9417.744920433695
263,Adenosine,2.12,3.34,266.08948080000005,-1,173.48,60.0,7667.5774461384
264,Adenosine,2.12,3.34,266.08948080000005,-1,92.03,70.0,6969.3777420598
265,ADP,6.96,7.77,426.022134,-1,78.96,70.0,470383.6573357908
266,ADP,6.96,7.77,426.022134,-1,158.93,35.0,195761.12528778604
267,ADP,6.96,7.77,426.022134,-1,134.05,25.0,142555.6499479178
268,ADP,6.96,7.77,426.022134,-1,328.05,20.0,115533.34688264996
269,ADP,6.96,7.77,426.022134,-1,408.01,25.0,70101.15709070444
270,Asparagine,6.4,6.86,131.046214,-1,113.04,10.0,86937.3758384298
271,Asparagine,6.4,6.86,131.046214,-1,114.02,20.0,67519.17590420508
272,Asparagine,6.4,6.86,131.046214,-1,70.03,20.0,32880.79036348094
273,Asparagine,6.4,6.86,131.046214,-1,72.01,30.0,13337.338381277475
274,Asparagine,6.4,6.86,131.046214,-1,95.02,20.0,12526.660398662958
275,ATP,7.98,8.51,505.988474,-1,158.93,40.0,344782.1860875688
276,ATP,7.98,8.51,505.988474,-1,78.96,80.0,295788.5827631836
277,ATP,7.98,8.51,505.988474,-1,408.01,25.0,146089.2572109847
278,ATP,7.98,8.51,505.988474,-1,426.02,30.0,53793.78740759802
279,ATP,7.98,8.51,505.988474,-1,176.94,30.0,52977.325883073165
280,Cellobiose,6.96,7.35,341.108944,-1,89.02,25.0,149219.53692961566
281,Cellobiose,6.96,7.35,341.108944,-1,179.06,20.0,104683.30739772816
282,Cellobiose,6.96,7.35,341.108944,-1,71.01,40.0,80549.98883635073
283,Cellobiose,6.96,7.35,341.108944,-1,101.02,30.0,79823.87725414595
284,Cellobiose,6.96,7.35,341.108944,-1,119.03,20.0,77036.56415876588
285,Chelidamate,6.46,6.95,182.009524,-1,94.03,30.0,535880.0364251274
286,Chelidamate,6.46,6.95,182.009524,-1,138.02,20.0,480864.3283002792
287,Chelidamate,6.46,6.95,182.009524,-1,68.01,60.0,51711.57845042043
288,Chelidamate,6.46,6.95,182.009524,-1,66.03,50.0,38219.54378229203
289,Chelidamate,6.46,6.95,182.009524,-1,66.0,80.0,34380.352671785666
290,cis-Aconitate,8.05,9.74,173.009164,-1,85.03,20.0,1032616.8524717807
