,Unnamed: 0,Unnamed: 0.1,Name,mz,rt_start,rt_end,Charge,Product mz,CE,Normalized Intensity,Ion type
2760,2760,811,Compound 769,547.1694336,5.705139152999999,6.255384737999999,-1,85.01,47.07845041609456,79801.52527214262,Qual 2
2761,2761,811,Compound 769,547.1694336,5.705139152999999,6.255384737999999,-1,113.02,34.83446980501471,63746.58547711065,Qual 3
2762,2762,811,Compound 769,547.1694336,5.705139152999999,6.255384737999999,-1,307.08,30.753142934654765,59638.46292565424,Qual 4
2763,2763,812,Compound 770,580.3258057,0.833568127,1.11401427,-1,433.24,19.393854720838853,389506.53476645687,Quant
2764,2764,812,Compound 770,580.3258057,0.833568127,1.11401427,-1,279.23,29.59717189673872,149942.45815949602,Qual 1
2765,2765,812,Compound 770,580.3258057,0.833568127,1.11401427,-1,78.96,47.96314281335849,114398.70442250515,Qual 2
2766,2766,812,Compound 770,580.3258057,0.833568127,1.11401427,-1,153.0,31.637835331918698,103259.89657571368,Qual 3
2767,2767,812,Compound 770,580.3258057,0.833568127,1.11401427,-1,459.25,23.4751815911988,83863.16672027794,Qual 4
2773,2773,822,Compound 780,181.0503387,2.347877685,2.51813388,-1,163.04,12.82154406404286,43692.70452039415,Quant
2774,2774,822,Compound 780,181.0503387,2.347877685,2.51813388,-1,135.04,14.862207499222837,33835.86717728273,Qual 1
2775,2775,822,Compound 780,181.0503387,2.347877685,2.51813388,-1,119.05,14.862207499222837,25192.844654351768,Qual 2
2776,2776,822,Compound 780,181.0503387,2.347877685,2.51813388,-1,134.04,25.065524675122706,11504.41474327844,Qual 3
2777,2777,822,Compound 780,181.0503387,2.347877685,2.51813388,-1,72.99,18.943534369582785,8038.15522037764,Qual 4
2778,2778,825,Compound 782,132.0302124,5.047568625,5.2784931980000005,-1,114.02,7.4322413717283835,18574.88440727963,Quant
2779,2779,825,Compound 782,132.0302124,5.047568625,5.2784931980000005,-1,70.03,13.554231677268305,7973.236220195632,Qual 1
2780,2780,825,Compound 782,132.0302124,5.047568625,5.2784931980000005,-1,72.99,13.554231677268305,5432.187883666939,Qual 2
2781,2781,825,Compound 782,132.0302124,5.047568625,5.2784931980000005,-1,86.02,7.4322413717283835,2639.0794889467998,Qual 3
2788,2788,829,Compound 786,135.0297546,7.410551048999999,7.8629194610000015,-1,75.01,11.593603300556392,59344.654247523635,Quant
2789,2789,829,Compound 786,135.0297546,7.410551048999999,7.8629194610000015,-1,59.01,13.634266735736364,8498.682577302321,Qual 1
2790,2790,829,Compound 786,135.0297546,7.410551048999999,7.8629194610000015,-1,89.02,7.512276430196444,8296.817267055902,Qual 2
2791,2791,829,Compound 786,135.0297546,7.410551048999999,7.8629194610000015,-1,71.01,17.715593606096313,2748.9017046667586,Qual 3
2792,2792,829,Compound 786,135.0297546,7.410551048999999,7.8629194610000015,-1,117.02,7.512276430196444,2037.615829399468,Qual 4
2793,2793,831,Compound 788,304.0707397,5.966594112,6.37447352,-1,124.01,12.022699762789447,40124.6573567523,Quant
2794,2794,831,Compound 788,304.0707397,5.966594112,6.37447352,-1,79.96,40.59198785530909,25064.310034059046,Qual 1
2795,2795,831,Compound 788,304.0707397,5.966594112,6.37447352,-1,173.48,22.226016938689323,12950.922855589499,Qual 2
2796,2796,831,Compound 788,304.0707397,5.966594112,6.37447352,-1,173.49,32.42933411458919,12671.604564837471,Qual 3
2797,2797,831,Compound 788,304.0707397,5.966594112,6.37447352,-1,173.47,40.59198785530909,4032.622134641981,Qual 4
2803,2803,834,Compound 790,124.9914017,2.681676645,3.2505539989999996,-1,79.96,23.569736317668546,104522.36881125787,Quant
2804,2804,834,Compound 790,124.9914017,2.681676645,3.2505539989999996,-1,94.98,13.366419141768679,35701.826245286815,Qual 1
2805,2805,834,Compound 790,124.9914017,2.681676645,3.2505539989999996,-1,106.98,13.366419141768679,8713.091736895327,Qual 2
2818,2818,837,Compound 792,187.041626,2.258136163,2.53196941,-1,115.02,19.103396440986366,247949.4897400767,Quant
2819,2819,837,Compound 792,187.041626,2.258136163,2.53196941,-1,71.01,19.103396440986366,10332.031547855131,Qual 1
2820,2820,837,Compound 792,187.041626,2.258136163,2.53196941,-1,115.03,15.022069570626414,5625.246466708045,Qual 2
2821,2821,837,Compound 792,187.041626,2.258136163,2.53196941,-1,114.02,19.103396440986366,2545.06355342876,Qual 3
2823,2823,838,Compound 793,448.888855,8.284570938,8.722569128,-1,272.92,15.88679819930089,62676.296552398555,Quant
2824,2824,838,Compound 793,448.888855,8.284570938,8.722569128,-1,174.96,24.049451940020784,40331.072505954486,Qual 1
2825,2825,838,Compound 793,448.888855,8.284570938,8.722569128,-1,156.95,36.29343255110063,29337.88202183957,Qual 2
2826,2826,838,Compound 793,448.888855,8.284570938,8.722569128,-1,96.96,44.45608629182053,27841.716910363906,Qual 3
2827,2827,838,Compound 793,448.888855,8.284570938,8.722569128,-1,78.96,44.45608629182053,19689.949072678668,Qual 4
2828,2828,839,Compound 794,220.8872375,13.47306955,13.89415836,-1,59.98,34.29112346280486,67736.34886146538,Quant
2829,2829,839,Compound 794,220.8872375,13.47306955,13.89415836,-1,57.0,17.965815981365072,53959.00260219816,Qual 1
2830,2830,839,Compound 794,220.8872375,13.47306955,13.89415836,-1,72.97,17.965815981365072,23506.88361511395,Qual 2
2831,2831,839,Compound 794,220.8872375,13.47306955,13.89415836,-1,173.48,9.803162240645172,7792.065905854182,Qual 3
2832,2832,839,Compound 794,220.8872375,13.47306955,13.89415836,-1,59.99,22.04714285172501,5768.3773662577405,Qual 4
2838,2838,842,Compound 797,310.87750239999997,13.36812922,13.66477777,-1,188.94,18.326311000574535,49873.20281060715,Quant
2839,2839,842,Compound 797,310.87750239999997,13.36812922,13.66477777,-1,59.98,40.77360878755425,33595.021056290716,Qual 1
2840,2840,842,Compound 797,310.87750239999997,13.36812922,13.66477777,-1,204.91,18.326311000574535,26720.946381219517,Qual 2
2841,2841,842,Compound 797,310.87750239999997,13.36812922,13.66477777,-1,206.95,20.366974435754518,16908.40544626459,Qual 3
2842,2842,842,Compound 797,310.87750239999997,13.36812922,13.66477777,-1,173.48,40.77360878755425,6487.401696095659,Qual 4
2843,2843,845,Compound 800,149.045517,5.161041932,5.3845304810000005,-1,59.01,11.967577823454745,16326.00173694738,Quant
2844,2844,845,Compound 800,149.045517,5.161041932,5.3845304810000005,-1,101.02,7.886250953094795,5680.604513744929,Qual 1
2845,2845,845,Compound 800,149.045517,5.161041932,5.3845304810000005,-1,73.03,11.967577823454745,2910.999670995179,Qual 2
2846,2846,845,Compound 800,149.045517,5.161041932,5.3845304810000005,-1,57.03,18.089568128994664,2526.6872901204897,Qual 3
2847,2847,845,Compound 800,149.045517,5.161041932,5.3845304810000005,-1,83.01,7.886250953094795,2052.146372675208,Qual 4
2848,2848,847,Compound 802,199.9693451,6.822775977,7.313806007,-1,80.96,19.448339330613717,32694.492468301094,Quant
2849,2849,847,Compound 802,199.9693451,6.822775977,7.313806007,-1,136.01,9.245022154713848,26259.273336392453,Qual 1
2850,2850,847,Compound 802,199.9693451,6.822775977,7.313806007,-1,74.01,19.448339330613717,18836.32873584648,Qual 2
2851,2851,847,Compound 802,199.9693451,6.822775977,7.313806007,-1,120.01,15.36701246025377,9860.05473948786,Qual 3
2852,2852,847,Compound 802,199.9693451,6.822775977,7.313806007,-1,112.94,21.48900276579369,7415.857484110246,Qual 4
2853,2853,848,Compound 803,96.96957397,4.390584677,5.775499926,-1,78.96,10.578065402130738,29667.96026570892,Quant
2854,2854,848,Compound 803,96.96957397,4.390584677,5.775499926,-1,78.97,14.659392272490685,9324.029451246724,Qual 1
2855,2855,848,Compound 803,96.96957397,4.390584677,5.775499926,-1,62.96,35.06602662429042,2509.0620042940263,Qual 2
2858,2858,849,Compound 804,239.0593719,4.673578551,5.0457519269999995,-1,173.49,30.69467319767936,6712.656164957627,Quant
2859,2859,849,Compound 804,239.0593719,4.673578551,5.0457519269999995,-1,173.48,34.77600006803932,6521.862081959047,Qual 1
2863,2863,850,Compound 805,187.0378418,4.883557239,5.227484207,-1,125.1,15.021968598995395,12626.297064220314,Quant
2864,2864,850,Compound 805,187.0378418,4.883557239,5.227484207,-1,107.05,15.021968598995395,6666.000241058735,Qual 1
2865,2865,850,Compound 805,187.0378418,4.883557239,5.227484207,-1,97.07,17.062632034175365,2045.4128544989621,Qual 2
2868,2868,851,Compound 806,138.94146730000003,13.32343658,13.84050381,-1,57.0,11.697977279577179,6444.913550446002,Quant
2869,2869,851,Compound 806,138.94146730000003,13.32343658,13.84050381,-1,59.98,23.941957890657026,6395.130635458858,Qual 1
2870,2870,851,Compound 806,138.94146730000003,13.32343658,13.84050381,-1,59.99,28.02328476101697,4846.909944424476,Qual 2
2871,2871,851,Compound 806,138.94146730000003,13.32343658,13.84050381,-1,91.7,13.738640714757151,2332.642972514491,Qual 3
2872,2872,851,Compound 806,138.94146730000003,13.32343658,13.84050381,-1,123.86,28.02328476101697,2275.791959962903,Qual 4
2873,2873,852,Compound 807,165.0406189,5.165195983,5.380012807999999,-1,75.01,16.475692793601755,18520.890361988804,Quant
2874,2874,852,Compound 807,165.0406189,5.165195983,5.380012807999999,-1,59.01,18.51635622878173,4555.634021000655,Qual 1
2875,2875,852,Compound 807,165.0406189,5.165195983,5.380012807999999,-1,147.03,8.31303905288186,2295.427959398461,Qual 2
2878,2878,854,Compound 808,131.08255,6.908975376,7.284115399,-1,57.22,7.406955441231394,2145.9299829716624,Quant
2883,2883,855,Compound 809,117.01931,6.87915097,7.1478061870000005,-1,73.03,11.113040971212671,25894.276046300733,Quant
2884,2884,855,Compound 809,117.01931,6.87915097,7.1478061870000005,-1,99.93,19.27569471193256,5428.820170472923,Qual 1
2885,2885,855,Compound 809,117.01931,6.87915097,7.1478061870000005,-1,99.01,11.113040971212671,2354.4208164424704,Qual 2
2888,2888,856,Compound 810,507.22500610000014,1.694840652,1.863054195,-1,287.2,33.7686556316266,104501.48763113654,Quant
2889,2889,856,Compound 810,507.22500610000014,1.694840652,1.863054195,-1,331.19,25.6060018909067,31296.783847443363,Qual 1
2890,2890,856,Compound 810,507.22500610000014,1.694840652,1.863054195,-1,463.23,25.6060018909067,20022.561370371957,Qual 2
2891,2891,856,Compound 810,507.22500610000014,1.694840652,1.863054195,-1,173.49,27.64666532608668,18043.133958581224,Qual 3
2892,2892,856,Compound 810,507.22500610000014,1.694840652,1.863054195,-1,173.48,41.931309372346504,17468.528196467545,Qual 4
2893,2893,857,Compound 811,176.93589780000005,7.190378979,7.571352179,-1,78.96,20.874414545839148,98238.29587945307,Quant
2894,2894,857,Compound 811,176.93589780000005,7.190378979,7.571352179,-1,158.93,12.711760805119257,24464.151946152466,Qual 1
2895,2895,857,Compound 811,176.93589780000005,7.190378979,7.571352179,-1,78.95,12.711760805119257,2736.459844873764,Qual 2
2898,2898,859,Compound 812,612.7962646000002,13.07677112,13.59217921,-1,400.87,32.50422590196846,335556.191151905,Quant
2899,2899,859,Compound 812,612.7962646000002,13.07677112,13.59217921,-1,188.94,48.82953338340826,250997.24089401282,Qual 1
2900,2900,859,Compound 812,612.7962646000002,13.07677112,13.59217921,-1,506.83,28.42289903160852,227219.2362869425,Qual 2
2901,2901,859,Compound 812,612.7962646000002,13.07677112,13.59217921,-1,294.9,40.66687964268836,169038.03389926933,Qual 3
2902,2902,859,Compound 812,612.7962646000002,13.07677112,13.59217921,-1,206.95,48.82953338340826,78376.65974544344,Qual 4
2903,2903,860,Compound 813,129.01925659999998,5.94779229,6.648660582000001,-1,57.03,7.351901770739353,14118.985894488234,Quant
2904,2904,860,Compound 813,129.01925659999998,5.94779229,6.648660582000001,-1,67.02,11.4332286410993,7526.132386194456,Qual 1
2905,2905,860,Compound 813,129.01925659999998,5.94779229,6.648660582000001,-1,85.03,7.351901770739353,3193.013839980265,Qual 2
2908,2908,863,Compound 816,92.02540588,3.0686885239999997,3.65984322,-1,75.99,12.486806445233988,12982.100874594516,Quant
2909,2909,863,Compound 816,92.02540588,3.0686885239999997,3.65984322,-1,60.97,22.690123621133857,10956.29192531797,Qual 1
2910,2910,863,Compound 816,92.02540588,3.0686885239999997,3.65984322,-1,65.01,12.486806445233988,5300.946487002885,Qual 2
2911,2911,863,Compound 816,92.02540588,3.0686885239999997,3.65984322,-1,59.97,26.771450491493805,5045.881684776285,Qual 3
2912,2912,863,Compound 816,92.02540588,3.0686885239999997,3.65984322,-1,74.99,10.446143010054014,3353.234642889877,Qual 4
2913,2913,864,Compound 817,133.0505524,2.532107015,3.044468733,-1,87.04,11.540793387164571,49648.860892000564,Quant
2914,2914,864,Compound 817,133.0505524,2.532107015,3.044468733,-1,57.03,15.622120257524516,28241.967057254027,Qual 1
2915,2915,864,Compound 817,133.0505524,2.532107015,3.044468733,-1,69.03,13.581456822344544,4654.944584381867,Qual 2
2916,2916,864,Compound 817,133.0505524,2.532107015,3.044468733,-1,87.05,7.459466516804621,4087.963969533833,Qual 3
2917,2917,864,Compound 817,133.0505524,2.532107015,3.044468733,-1,85.03,11.540793387164571,3477.260625503165,Qual 4
2918,2918,868,Compound 821,350.8696289,13.40633599,13.62620497,-1,188.94,25.515388204471694,62512.06122389074,Quant
2919,2919,868,Compound 821,350.8696289,13.40633599,13.62620497,-1,294.9,17.3527344637518,38011.05263219888,Qual 1
2920,2920,868,Compound 821,350.8696289,13.40633599,13.62620497,-1,310.88,17.3527344637518,27843.75052973664,Qual 2
2921,2921,868,Compound 821,350.8696289,13.40633599,13.62620497,-1,206.95,25.515388204471694,20485.754430970683,Qual 3
2922,2922,868,Compound 821,350.8696289,13.40633599,13.62620497,-1,312.91,19.393397898931774,15632.780744628608,Qual 4
2923,2923,869,Compound 822,660.0704346,6.8201147189999975,6.848589999,-1,291.08,21.52163476558216,19855.8663558724,Quant
2924,2924,869,Compound 822,660.0704346,6.8201147189999975,6.848589999,-1,526.09,33.765615376662005,8038.922810710216,Qual 1
2925,2925,869,Compound 822,660.0704346,6.8201147189999975,6.848589999,-1,292.09,21.52163476558216,6418.068334167049,Qual 2
2926,2926,869,Compound 822,660.0704346,6.8201147189999975,6.848589999,-1,512.07,33.765615376662005,5608.28768424132,Qual 3
2927,2927,869,Compound 822,660.0704346,6.8201147189999975,6.848589999,-1,642.06,31.724951941482026,5339.6383298511655,Qual 4
2928,2928,870,Compound 823,188.9393311,0.503807019,0.682815726,-1,57.0,17.113368378975547,10566.588617501766,Quant
2929,2929,870,Compound 823,188.9393311,0.503807019,0.682815726,-1,59.98,29.35734899005539,9564.884125705006,Qual 1
2933,2933,871,Compound 824,165.0406189,5.432608178,5.816889102,-1,75.01,14.435029358421787,30157.125967001964,Quant
2934,2934,871,Compound 824,165.0406189,5.432608178,5.816889102,-1,59.01,18.51635622878173,5943.266810098922,Qual 1
2935,2935,871,Compound 824,165.0406189,5.432608178,5.816889102,-1,129.02,8.31303905288186,5365.1511778123295,Qual 2
2936,2936,871,Compound 824,165.0406189,5.432608178,5.816889102,-1,99.01,12.394365923241805,4826.848185674651,Qual 3
2937,2937,871,Compound 824,165.0406189,5.432608178,5.816889102,-1,75.0,14.435029358421787,2501.5190778461497,Qual 4
2948,2948,875,Compound 827,111.00877379999999,8.645325927,9.039492671,-1,67.02,10.95266529248696,4567.711114060715,Quant
2953,2953,876,Compound 828,207.0145874,7.491034933,7.869814676,-1,173.48,15.554996606435198,8369.001263847596,Quant
2954,2954,876,Compound 828,207.0145874,7.491034933,7.869814676,-1,173.49,21.67698691197512,7883.338180021275,Qual 1
2955,2955,876,Compound 828,207.0145874,7.491034933,7.869814676,-1,173.47,29.839640652695017,2365.893543217453,Qual 2
2958,2958,877,Compound 829,303.12475589999997,5.9247904689999995,6.154548859,-1,123.06,11.99745862141033,14735.385247833718,Quant
2959,2959,877,Compound 829,303.12475589999997,5.9247904689999995,6.154548859,-1,173.48,16.078785491770276,11318.92441180055,Qual 1
2960,2960,877,Compound 829,303.12475589999997,5.9247904689999995,6.154548859,-1,173.49,18.11944892695025,9942.319530710382,Qual 2
2961,2961,877,Compound 829,303.12475589999997,5.9247904689999995,6.154548859,-1,77.03,28.32276610285012,8014.321485055043,Qual 3
2962,2962,877,Compound 829,303.12475589999997,5.9247904689999995,6.154548859,-1,123.02,16.078785491770276,2701.218959232648,Qual 4
2963,2963,878,Compound 830,255.0874786,4.5953634260000005,4.906977843,-1,211.1,14.797034464112782,46604.5813338308,Quant
2964,2964,878,Compound 830,255.0874786,4.5953634260000005,4.906977843,-1,173.48,22.959688204832677,7779.9871582360465,Qual 1
2965,2965,878,Compound 830,255.0874786,4.5953634260000005,4.906977843,-1,167.11,14.797034464112782,7504.706859196109,Qual 2
2966,2966,878,Compound 830,255.0874786,4.5953634260000005,4.906977843,-1,173.49,14.797034464112782,6901.909628584407,Qual 3
2967,2967,878,Compound 830,255.0874786,4.5953634260000005,4.906977843,-1,175.02,16.837697899292753,4096.076443139364,Qual 4
2968,2968,880,Compound 832,254.98185730000003,9.917987161000001,10.36242861,-1,175.02,14.794216231743533,54233.68572675394,Quant
2969,2969,880,Compound 832,254.98185730000003,9.917987161000001,10.36242861,-1,115.0,20.916206537283454,26970.98289987825,Qual 1
2970,2970,880,Compound 832,254.98185730000003,9.917987161000001,10.36242861,-1,87.01,31.119523713183323,20343.15901676632,Qual 2
2971,2971,880,Compound 832,254.98185730000003,9.917987161000001,10.36242861,-1,173.48,22.956869972463426,9821.693705373349,Qual 3
2972,2972,880,Compound 832,254.98185730000003,9.917987161000001,10.36242861,-1,173.49,10.712889361383583,7142.743866708468,Qual 4
2973,2973,882,Compound 834,226.9964905,4.029343686,4.624162749,-1,99.01,14.047498793299699,20091.56215472117,Quant
2974,2974,882,Compound 834,226.9964905,4.029343686,4.624162749,-1,112.99,18.128825663659647,17297.572965135078,Qual 1
2975,2975,882,Compound 834,226.9964905,4.029343686,4.624162749,-1,173.01,9.966171922939752,11323.964385921036,Qual 2
2976,2976,882,Compound 834,226.9964905,4.029343686,4.624162749,-1,173.49,14.047498793299699,10692.490675033929,Qual 3
2977,2977,882,Compound 834,226.9964905,4.029343686,4.624162749,-1,173.48,30.37280627473949,9932.775618966842,Qual 4
2978,2978,883,Compound 835,245.9555054,6.263040778,6.692010822,-1,201.97,14.553371278113673,44616.27222565892,Quant
2979,2979,883,Compound 835,245.9555054,6.263040778,6.692010822,-1,111.97,20.675361583653594,12076.660203208929,Qual 1
2980,2980,883,Compound 835,245.9555054,6.263040778,6.692010822,-1,83.94,26.797351889193514,11578.85989743212,Qual 2
2981,2981,883,Compound 835,245.9555054,6.263040778,6.692010822,-1,141.99,16.594034713293645,4874.647485221707,Qual 3
2982,2982,883,Compound 835,245.9555054,6.263040778,6.692010822,-1,109.95,22.71602501883357,4723.3305591107455,Qual 4
2983,2983,885,Compound 837,131.0461273,6.490050159,6.775657337,-1,113.04,7.405983595286348,10975.062818879256,Quant
2984,2984,885,Compound 837,131.0461273,6.490050159,6.775657337,-1,114.02,7.405983595286348,8972.858403528346,Qual 1
2985,2985,885,Compound 837,131.0461273,6.490050159,6.775657337,-1,70.03,13.52797390082627,4572.803762846334,Qual 2
2986,2986,885,Compound 837,131.0461273,6.490050159,6.775657337,-1,72.01,13.52797390082627,2024.0357623106925,Qual 3
2988,2988,886,Compound 838,556.3255005,0.905631282,1.152175344,-1,409.24,18.753468387906665,249044.2375305484,Quant
2989,2989,886,Compound 838,556.3255005,0.905631282,1.152175344,-1,255.23,30.99744899898651,115702.38353133322,Qual 1
2990,2990,886,Compound 838,556.3255005,0.905631282,1.152175344,-1,78.96,47.32275648042629,86155.03127644265,Qual 2
2991,2991,886,Compound 838,556.3255005,0.905631282,1.152175344,-1,173.49,35.07877586934646,68161.47988903764,Qual 3
2992,2992,886,Compound 838,556.3255005,0.905631282,1.152175344,-1,153.0,30.99744899898651,65518.350208546864,Qual 4
2998,2998,889,Compound 840,177.02265930000004,1.7078169369999998,1.850428608,-1,75.01,12.714075812297775,7538.122114528318,Quant
2999,2999,889,Compound 840,177.02265930000004,1.7078169369999998,1.850428608,-1,85.03,8.632748941937827,2955.5373064243404,Qual 1
3000,3000,889,Compound 840,177.02265930000004,1.7078169369999998,1.850428608,-1,74.0,16.795402682657723,2434.99469885325,Qual 2
3001,3001,889,Compound 840,177.02265930000004,1.7078169369999998,1.850428608,-1,72.99,16.795402682657723,2404.870044106431,Qual 3
3008,3008,892,Compound 842,260.8798523,13.50934749,13.73613564,-1,204.91,14.951589038390269,56576.391582609685,Quant
3009,3009,892,Compound 842,260.8798523,13.50934749,13.73613564,-1,57.0,27.19556964947011,20111.24923085954,Qual 1
3010,3010,892,Compound 842,260.8798523,13.50934749,13.73613564,-1,59.98,39.43955026054996,20072.84184860978,Qual 2
3011,3011,892,Compound 842,260.8798523,13.50934749,13.73613564,-1,173.48,16.992252473570243,13499.319417883768,Qual 3
3012,3012,892,Compound 842,260.8798523,13.50934749,13.73613564,-1,173.49,35.35822339019001,12890.577798268047,Qual 4
3013,3013,893,Compound 843,129.01925659999998,2.63835752,3.132505128,-1,57.03,7.351901770739353,15039.159314228233,Quant
3014,3014,893,Compound 843,129.01925659999998,2.63835752,3.132505128,-1,67.02,15.51455551145925,7074.161564946497,Qual 1
3015,3015,893,Compound 843,129.01925659999998,2.63835752,3.132505128,-1,85.03,7.351901770739353,4704.330000324668,Qual 2
3023,3023,896,Compound 846,310.12570189999997,6.2260745470000005,6.473856686,-1,130.06,12.184260834908693,22649.54533351241,Quant
3024,3024,896,Compound 846,310.12570189999997,6.2260745470000005,6.473856686,-1,88.04,24.42824144598853,19102.142770927312,Qual 1
3025,3025,896,Compound 846,310.12570189999997,6.2260745470000005,6.473856686,-1,173.48,40.75354892742833,9486.186468341895,Qual 2
3026,3026,896,Compound 846,310.12570189999997,6.2260745470000005,6.473856686,-1,173.49,28.50956831634848,7863.610297079058,Qual 3
3027,3027,896,Compound 846,310.12570189999997,6.2260745470000005,6.473856686,-1,173.47,18.30625114044861,4289.988732148679,Qual 4
3028,3028,898,Compound 848,322.9884644,3.229857922,3.4742811139999996,-1,78.92,20.69012426567672,73224.82904653174,Quant
3029,3029,898,Compound 848,322.9884644,3.229857922,3.4742811139999996,-1,173.49,24.771451136036674,6579.372494126634,Qual 1
3030,3030,898,Compound 848,322.9884644,3.229857922,3.4742811139999996,-1,173.48,12.527470524956824,6523.826245866453,Qual 2
3031,3031,898,Compound 848,322.9884644,3.229857922,3.4742811139999996,-1,173.47,32.93410487675657,3938.315534156927,Qual 3
3033,3033,901,Compound 850,114.9362564,1.324110029,1.806416767,-1,71.01,6.9761331803148785,23542.740670183222,Quant
3034,3034,901,Compound 850,114.9362564,1.324110029,1.806416767,-1,97.93,19.220113791394716,11036.733404555433,Qual 1
3035,3035,901,Compound 850,114.9362564,1.324110029,1.806416767,-1,71.05,6.9761331803148785,3059.4773146699217,Qual 2
3038,3038,902,Compound 851,824.7265014999997,12.94041604,13.686907699999999,-1,400.87,46.321692200898674,238007.30576453297,Quant
3039,3039,902,Compound 851,824.7265014999997,12.94041604,13.686907699999999,-1,612.8,38.15903846017878,158047.6551014058,Qual 1
3040,3040,902,Compound 851,824.7265014999997,12.94041604,13.686907699999999,-1,188.94,54.484345941618564,131286.84334088134,Qual 2
3041,3041,902,Compound 851,824.7265014999997,12.94041604,13.686907699999999,-1,506.83,42.24036533053872,126116.44913898296,Qual 3
3042,3042,902,Compound 851,824.7265014999997,12.94041604,13.686907699999999,-1,718.76,36.1183750249988,123034.95841099578,Qual 4
3043,3043,903,Compound 852,267.0737305,4.073103307,4.423097767,-1,135.03,21.238847031739702,81253.98796590169,Quant
3044,3044,903,Compound 852,267.0737305,4.073103307,4.423097767,-1,92.03,35.52349107799952,14135.73045657869,Qual 1
3045,3045,903,Compound 852,267.0737305,4.073103307,4.423097767,-1,126.03,35.52349107799952,11281.690854158103,Qual 2
3046,3046,903,Compound 852,267.0737305,4.073103307,4.423097767,-1,108.02,31.44216420763957,11053.549675276345,Qual 3
3047,3047,903,Compound 852,267.0737305,4.073103307,4.423097767,-1,173.48,17.157520161379757,8077.189741558703,Qual 4
3048,3048,904,Compound 853,150.0229492,4.87634807,5.165875636,-1,62.99,7.91233121403447,8614.712549878064,Quant
3049,3049,904,Compound 853,150.0229492,4.87634807,5.165875636,-1,59.01,16.074984954754363,2037.36594363995,Qual 1
3058,3058,906,Compound 854,271.004364,5.970153495,6.328387827999999,-1,124.01,19.303062428399144,70462.49614287242,Quant
3059,3059,906,Compound 854,271.004364,5.970153495,6.328387827999999,-1,79.96,39.70969678019888,52032.64512205374,Qual 1
3060,3060,906,Compound 854,271.004364,5.970153495,6.328387827999999,-1,173.48,39.70969678019888,5032.09368613493,Qual 2
3061,3061,906,Compound 854,271.004364,5.970153495,6.328387827999999,-1,173.49,17.262398993219172,4321.415730992637,Qual 3
3068,3068,909,Compound 856,146.0821991,4.767975362,5.158397932,-1,57.03,18.010499622678612,8773.59602719023,Quant
3069,3069,909,Compound 856,146.0821991,4.767975362,5.158397932,-1,128.07,7.807182446778746,7968.043873866124,Qual 1
3078,3078,915,Compound 861,119.03472140000001,6.101700315,6.505387982999999,-1,59.01,7.085490163491946,3988.902780641293,Quant
3083,3083,916,Compound 862,209.0303345,6.097348479,6.4792883460000015,-1,173.48,21.730771931904272,9610.211442638112,Quant
3084,3084,916,Compound 862,209.0303345,6.097348479,6.4792883460000015,-1,87.01,19.6901084967243,8810.450534316167,Qual 1
3085,3085,916,Compound 862,209.0303345,6.097348479,6.4792883460000015,-1,173.49,38.056079413344065,7205.498911034735,Qual 2
3086,3086,916,Compound 862,209.0303345,6.097348479,6.4792883460000015,-1,191.02,9.486791320824427,5095.564670165446,Qual 3
3087,3087,916,Compound 862,209.0303345,6.097348479,6.4792883460000015,-1,147.03,9.486791320824427,4521.662495055697,Qual 4
3088,3088,917,Compound 863,122.96752169999999,0.500306216,0.682833318,-1,78.96,15.353080551528794,2595.1553976980717,Quant
3093,3093,918,Compound 864,372.1044922,3.12054362,3.391460852,-1,128.04,17.919332101810305,119964.01593611766,Quant
3094,3094,918,Compound 864,372.1044922,3.12054362,3.391460852,-1,128.03,22.000658972170253,113424.86071288385,Qual 1
3095,3095,918,Compound 864,372.1044922,3.12054362,3.391460852,-1,173.49,19.95999553699028,9392.282870735931,Qual 2
3096,3096,918,Compound 864,372.1044922,3.12054362,3.391460852,-1,173.48,24.04132240735023,9293.080943338971,Qual 3
3097,3097,918,Compound 864,372.1044922,3.12054362,3.391460852,-1,173.47,13.83800523145036,5091.677076984,Qual 4
3098,3098,919,Compound 865,357.03100589999997,5.281562554,5.421319884,-1,167.02,17.51713494074418,65452.564982114374,Quant
3099,3099,919,Compound 865,357.03100589999997,5.281562554,5.421319884,-1,124.01,29.76111555182403,21213.424635097417,Qual 1
3100,3100,919,Compound 865,357.03100589999997,5.281562554,5.421319884,-1,96.02,33.84244242218398,4278.6495384765885,Qual 2
3101,3101,919,Compound 865,357.03100589999997,5.281562554,5.421319884,-1,173.48,29.76111555182403,4207.174496034691,Qual 3
3102,3102,919,Compound 865,357.03100589999997,5.281562554,5.421319884,-1,173.49,25.679788681464075,4005.504159314151,Qual 4
3103,3103,920,Compound 866,222.0984344,5.269282587,5.6840024410000005,-1,173.48,17.998133651277442,7128.509321673475,Quant
3104,3104,920,Compound 866,222.0984344,5.269282587,5.6840024410000005,-1,173.49,15.957470216097468,6228.346043263713,Qual 1
3113,3113,924,Compound 869,139.9845123,5.322592661,5.593361985,-1,95.93,15.807135119463014,13371.133522028384,Quant
3118,3118,926,Compound 871,116.0352783,2.487346912,3.053091237,-1,74.02,7.005457749252157,43834.55939781823,Quant
3119,3119,926,Compound 871,116.0352783,2.487346912,3.053091237,-1,72.05,7.005457749252157,5052.3684509984605,Qual 1
